Archivo;ID Empresa;Interno;Fecha Inicio primer turno;Hora Inicio primer turno;Minutos Inicio primer turno;Fecha cierre ultimo turno;Hora cierre ultimo turno;Minutos cierre ultimo turno;Duración;Distancia;Velocidad promedio;Cant. Trx.;Recaudacion;Reinicios;Inicio del primer turno;Cierre del último turno
TLL_0265_482_01103_0000003402_05292_20230106_011008_04.19.bin;265;1103;5/1/2023 00:00:00;9;6;5/1/2023 00:00:00;11;9;2:02:58;38,391;18,73;58;378;0;5/1/2023 09:06:57;5/1/2023 11:09:55
TLL_0265_482_01103_0000003402_05293_20230106_021336_04.19.bin;265;1103;5/1/2023 00:00:00;11;16;5/1/2023 00:00:00;17;0;5:44:12;95,747;16,69;81;559,5;0;5/1/2023 11:16:18;5/1/2023 17:00:30
TLL_0265_482_01103_0000003402_05294_20230106_023010_04.19.bin;265;1103;5/1/2023 00:00:00;17;9;5/1/2023 00:00:00;23;2;5:52:19;97,385;16,58;78;469,5;0;5/1/2023 17:09:54;5/1/2023 23:02:13
TLL_0265_482_01103_0000003402_05295_20230110_045413_04.19.bin;265;1103;10/1/2023 00:00:00;4;53;10/1/2023 00:00:00;4;53;0:00:10;0;0,00;0;0;0;10/1/2023 04:53:46;10/1/2023 04:53:56
TLL_0265_482_01103_0000003402_05296_20230115_040654_04.19.bin;265;1103;14/1/2023 00:00:00;5;17;14/1/2023 00:00:00;9;59;4:42:36;70,581;14,99;37;222,5;0;14/1/2023 05:17:14;14/1/2023 09:59:50
TLL_0265_482_01103_0000003402_05297_20230115_004736_04.19.bin;265;1103;14/1/2023 00:00:00;10;0;14/1/2023 00:00:00;11;10;1:09:34;19,213;16,57;12;34,5;0;14/1/2023 10:00:55;14/1/2023 11:10:29
TLL_0265_482_01103_0000003402_05298_20230115_004738_04.19.bin;265;1103;14/1/2023 00:00:00;11;10;14/1/2023 00:00:00;13;38;2:27:21;38,223;15,56;5;30;0;14/1/2023 11:10:50;14/1/2023 13:38:11
TLL_0265_482_01103_0000003402_05299_20230115_004738_04.19.bin;265;1103;14/1/2023 00:00:00;13;41;14/1/2023 00:00:00;18;16;4:34:14;76,619;16,76;22;142,5;0;14/1/2023 13:41:58;14/1/2023 18:16:12
TLL_0265_482_01103_0000003402_05300_20230115_004739_04.19.bin;265;1103;14/1/2023 00:00:00;18;16;14/1/2023 00:00:00;19;18;1:02:09;18,9;18,25;14;120;0;14/1/2023 18:16:41;14/1/2023 19:18:50
TLL_0265_482_01103_0000003402_05301_20230115_004740_04.19.bin;265;1103;14/1/2023 00:00:00;19;23;14/1/2023 00:00:00;22;10;2:46:50;47,573;17,11;25;162,5;0;14/1/2023 19:23:53;14/1/2023 22:10:43
TLL_0265_482_01103_0000003402_05302_20230116_122359_04.19.bin;265;1103;16/1/2023 00:00:00;9;59;16/1/2023 00:00:00;11;30;1:31:31;29,258;19,18;51;332,5;0;16/1/2023 09:59:12;16/1/2023 11:30:43
TLL_0265_482_01103_0000003402_05303_20230116_122400_04.19.bin;265;1103;16/1/2023 00:00:00;11;32;16/1/2023 00:00:00;12;13;0:40:45;12,178;17,93;24;114,5;0;16/1/2023 11:32:28;16/1/2023 12:13:13
TLL_0265_482_01103_0000003402_05304_20230117_045035_04.19.bin;265;1103;17/1/2023 00:00:00;4;50;17/1/2023 00:00:00;4;50;0:00:07;0;0,00;0;0;0;17/1/2023 04:50:12;17/1/2023 04:50:19
TLL_0265_482_01103_0000003402_05305_20230117_050721_04.19.bin;265;1103;17/1/2023 00:00:00;5;6;17/1/2023 00:00:00;5;6;0:00:05;0;0,00;0;0;0;17/1/2023 05:06:46;17/1/2023 05:06:51
TLL_0265_482_01103_0000003402_05306_20230118_014523_04.19.bin;265;1103;17/1/2023 00:00:00;5;7;17/1/2023 00:00:00;11;12;6:04:23;90,249;14,86;100;599,5;0;17/1/2023 05:07:42;17/1/2023 11:12:05
TLL_0265_482_01103_0000003402_05307_20230118_014841_04.19.bin;265;1103;17/1/2023 00:00:00;11;14;17/1/2023 00:00:00;17;1;5:47:23;95,916;16,57;77;507;0;17/1/2023 11:14:21;17/1/2023 17:01:44
TLL_0265_482_01103_0000003402_05308_20230117_232958_04.19.bin;265;1103;17/1/2023 00:00:00;17;5;17/1/2023 00:00:00;23;2;5:56:54;97,457;16,38;58;305;0;17/1/2023 17:05:35;17/1/2023 23:02:29
TLL_0265_482_01103_0000003402_05309_20230119_045305_04.19.bin;265;1103;19/1/2023 00:00:00;4;52;19/1/2023 00:00:00;4;52;0:00:08;0;0,00;0;0;0;19/1/2023 04:52:41;19/1/2023 04:52:49
TLL_0265_482_01103_0000003402_05310_20230119_230254_04.19.bin;265;1103;19/1/2023 00:00:00;5;1;19/1/2023 00:00:00;11;10;6:08:35;90,283;14,70;109;486;0;19/1/2023 05:01:28;19/1/2023 11:10:03
TLL_0265_482_01103_0000003402_05311_20230119_230356_04.19.bin;265;1103;19/1/2023 00:00:00;11;16;19/1/2023 00:00:00;17;5;5:48:19;95,833;16,51;70;351,5;0;19/1/2023 11:16:48;19/1/2023 17:05:07
TLL_0265_482_01103_0000003402_05312_20230119_233946_04.19.bin;265;1103;19/1/2023 00:00:00;17;5;19/1/2023 00:00:00;23;2;5:56:29;97,51;16,41;61;372,5;0;19/1/2023 17:05:32;19/1/2023 23:02:01
TLL_0265_482_01103_0000003402_05313_20230121_220059_04.19.bin;265;1103;21/1/2023 00:00:00;4;53;21/1/2023 00:00:00;10;1;5:08:45;70,414;13,68;21;94,5;0;21/1/2023 04:53:11;21/1/2023 10:01:56
TLL_0265_482_01103_0000003402_05314_20230121_220130_04.19.bin;265;1103;21/1/2023 00:00:00;10;6;21/1/2023 00:00:00;10;7;0:00:41;0;0,00;0;0;0;21/1/2023 10:06:24;21/1/2023 10:07:05
TLL_0265_482_01103_0000003402_05315_20230121_220146_04.19.bin;265;1103;21/1/2023 00:00:00;10;7;21/1/2023 00:00:00;10;8;0:00:39;0;0,00;0;0;0;21/1/2023 10:07:45;21/1/2023 10:08:24
TLL_0265_482_01103_0000003402_05316_20230121_220201_04.19.bin;265;1103;21/1/2023 00:00:00;10;8;21/1/2023 00:00:00;10;9;0:00:44;0;0,00;0;0;0;21/1/2023 10:08:39;21/1/2023 10:09:23
TLL_0265_482_01103_0000003402_05317_20230121_220232_04.19.bin;265;1103;21/1/2023 00:00:00;10;9;21/1/2023 00:00:00;11;18;1:08:31;19,153;16,77;8;24,5;0;21/1/2023 10:09:48;21/1/2023 11:18:19
TLL_0265_482_01103_0000003402_05318_20230121_220318_04.19.bin;265;1103;21/1/2023 00:00:00;11;18;21/1/2023 00:00:00;13;29;2:11:02;38,246;17,51;15;83,5;0;21/1/2023 11:18:40;21/1/2023 13:29:42
TLL_0265_482_01103_0000003402_05319_20230121_222422_04.19.bin;265;1103;21/1/2023 00:00:00;13;37;21/1/2023 00:00:00;18;17;4:39:20;76,409;16,41;36;230,5;0;21/1/2023 13:37:42;21/1/2023 18:17:02
TLL_0265_482_01103_0000003402_05320_20230121_220636_04.19.bin;265;1103;21/1/2023 00:00:00;18;17;21/1/2023 00:00:00;19;26;1:09:11;19,127;16,59;13;40;0;21/1/2023 18:17:35;21/1/2023 19:26:46
TLL_0265_482_01103_0000003402_05321_20230121_220737_04.19.bin;265;1103;21/1/2023 00:00:00;19;27;21/1/2023 00:00:00;22;0;2:33:30;47,77;18,67;16;63,5;0;21/1/2023 19:27:12;21/1/2023 22:00:42
TLL_0265_482_01103_0000003402_05322_20230201_045857_04.19.bin;265;1103;1/2/2023 00:00:00;4;58;1/2/2023 00:00:00;4;58;0:00:09;0;0,00;0;0;0;1/2/2023 04:58:32;1/2/2023 04:58:41
TLL_0265_482_01103_0000003402_05323_20230201_132511_04.19.bin;265;1103;1/2/2023 00:00:00;11;12;1/2/2023 00:00:00;11;13;0:00:46;0;0,00;0;0;0;1/2/2023 11:12:32;1/2/2023 11:13:18
TLL_0265_482_01103_0000003402_05324_20230201_132512_04.19.bin;265;1103;1/2/2023 00:00:00;11;13;1/2/2023 00:00:00;12;20;1:06:50;22,698;20,38;5;30;0;1/2/2023 11:13:40;1/2/2023 12:20:30
TLL_0265_482_01103_0000003402_05325_20230204_214432_04.19.bin;265;1103;4/2/2023 00:00:00;11;16;4/2/2023 00:00:00;11;31;0:14:35;5,435;22,36;1;10;0;4/2/2023 11:16:42;4/2/2023 11:31:17
TLL_0265_482_01103_0000003402_05326_20230204_214432_04.19.bin;265;1103;4/2/2023 00:00:00;11;31;4/2/2023 00:00:00;12;37;1:06:11;21,956;19,90;8;70;0;4/2/2023 11:31:38;4/2/2023 12:37:49
TLL_0265_482_01103_0000003402_05327_20230204_214433_04.19.bin;265;1103;4/2/2023 00:00:00;12;39;4/2/2023 00:00:00;13;34;0:54:21;20,83;23,00;7;50;0;4/2/2023 12:39:59;4/2/2023 13:34:20
TLL_0265_482_01103_0000003402_05328_20230204_214434_04.19.bin;265;1103;4/2/2023 00:00:00;13;38;4/2/2023 00:00:00;19;33;5:55:17;112,967;19,08;71;498;0;4/2/2023 13:38:10;4/2/2023 19:33:27
TLL_0265_482_01103_0000003402_05329_20230204_214435_04.19.bin;265;1103;4/2/2023 00:00:00;19;36;4/2/2023 00:00:00;20;44;1:07:06;22,638;20,24;9;64,5;0;4/2/2023 19:36:54;4/2/2023 20:44:00
TLL_0265_482_01103_0000003402_05330_20230204_214436_04.19.bin;265;1103;4/2/2023 00:00:00;20;45;4/2/2023 00:00:00;21;44;0:58:21;19,938;20,50;5;30;0;4/2/2023 20:45:54;4/2/2023 21:44:15
TLL_0265_482_01104_0000003104_06198_20221230_074607_04.19.bin;265;1104;29/12/2022 00:00:00;5;3;29/12/2022 00:00:00;7;57;2:54:28;45,839;15,76;19;144,5;0;29/12/2022 05:03:18;29/12/2022 07:57:46
TLL_0265_482_01104_0000003104_06199_20221230_074608_04.19.bin;265;1104;29/12/2022 00:00:00;8;0;29/12/2022 00:00:00;8;1;0:01:15;0,357;17,14;0;0;0;29/12/2022 08:00:35;29/12/2022 08:01:50
TLL_0265_482_01104_0000003104_06200_20221230_074608_04.19.bin;265;1104;29/12/2022 00:00:00;8;2;29/12/2022 00:00:00;9;5;1:03:21;21,65;20,51;19;124,5;0;29/12/2022 08:02:20;29/12/2022 09:05:41
TLL_0265_482_01104_0000003104_06201_20221230_074609_04.19.bin;265;1104;29/12/2022 00:00:00;9;6;29/12/2022 00:00:00;13;36;4:30:36;84,404;18,71;55;299,5;0;29/12/2022 09:06:16;29/12/2022 13:36:52
TLL_0265_482_01104_0000003104_06202_20221230_074610_04.19.bin;265;1104;29/12/2022 00:00:00;13;38;29/12/2022 00:00:00;18;39;5:01:28;28,213;5,62;49;348;0;29/12/2022 13:38:16;29/12/2022 18:39:44
TLL_0265_482_01104_0000003104_06203_20221230_074612_04.19.bin;265;1104;29/12/2022 00:00:00;18;40;29/12/2022 00:00:00;19;48;1:08:03;12,054;10,63;15;50;0;29/12/2022 18:40:13;29/12/2022 19:48:16
TLL_0265_482_01104_0000003104_06204_20221230_074613_04.19.bin;265;1104;29/12/2022 00:00:00;19;49;29/12/2022 00:00:00;19;50;0:00:21;0,068;11,66;0;0;0;29/12/2022 19:49:48;29/12/2022 19:50:09
TLL_0265_482_01104_0000003104_06205_20221230_074613_04.19.bin;265;1104;29/12/2022 00:00:00;19;50;30/12/2022 00:00:00;7;45;11:55:18;39,655;3,33;19;150;0;29/12/2022 19:50:32;30/12/2022 07:45:50
TLL_0265_482_01104_0000003104_06206_20230102_045355_04.19.bin;265;1104;2/1/2023 00:00:00;4;53;2/1/2023 00:00:00;4;53;0:00:10;0;0,00;0;0;0;2/1/2023 04:53:27;2/1/2023 04:53:37
TLL_0265_482_01104_0000003104_06207_20230103_000516_04.19.bin;265;1104;2/1/2023 00:00:00;5;29;2/1/2023 00:00:00;11;8;5:38:13;103,745;18,40;120;655;0;2/1/2023 05:29:50;2/1/2023 11:08:03
TLL_0265_482_01104_0000003104_06208_20230103_000518_04.19.bin;265;1104;2/1/2023 00:00:00;11;9;2/1/2023 00:00:00;16;52;5:42:45;117,599;20,59;70;382,5;0;2/1/2023 11:09:49;2/1/2023 16:52:34
TLL_0265_482_01104_0000003104_06209_20230103_000520_04.19.bin;265;1104;2/1/2023 00:00:00;16;58;2/1/2023 00:00:00;17;0;0:02:22;0,755;19,14;4;30;0;2/1/2023 16:58:31;2/1/2023 17:00:53
TLL_0265_482_01104_0000003104_06210_20230103_000536_04.19.bin;265;1104;2/1/2023 00:00:00;17;1;2/1/2023 00:00:00;23;54;6:53:07;139,671;20,29;60;381,5;0;2/1/2023 17:01:18;2/1/2023 23:54:25
TLL_0265_482_01104_0000003104_06211_20230103_045924_04.19.bin;265;1104;3/1/2023 00:00:00;4;58;3/1/2023 00:00:00;4;59;0:00:10;0;0,00;0;0;0;3/1/2023 04:58:57;3/1/2023 04:59:07
TLL_0265_482_01104_0000003104_06212_20230104_045433_04.19.bin;265;1104;4/1/2023 00:00:00;4;54;4/1/2023 00:00:00;4;54;0:00:09;0;0,00;0;0;0;4/1/2023 04:54:08;4/1/2023 04:54:17
TLL_0265_482_01104_0000003104_06213_20230104_225448_04.19.bin;265;1104;4/1/2023 00:00:00;5;39;4/1/2023 00:00:00;11;22;5:43:31;113,86;19,89;106;561,5;0;4/1/2023 05:39:19;4/1/2023 11:22:50
TLL_0265_482_01104_0000003104_06214_20230104_225536_04.19.bin;265;1104;4/1/2023 00:00:00;11;25;4/1/2023 00:00:00;16;49;5:23:15;109,728;20,37;86;517;0;4/1/2023 11:25:49;4/1/2023 16:49:04
TLL_0265_482_01104_0000003104_06215_20230104_225553_04.19.bin;265;1104;4/1/2023 00:00:00;16;54;4/1/2023 00:00:00;22;54;6:00:17;112,382;18,72;46;322,5;0;4/1/2023 16:54:12;4/1/2023 22:54:29
TLL_0265_482_01104_0000003104_06216_20230106_045442_04.19.bin;265;1104;6/1/2023 00:00:00;4;54;6/1/2023 00:00:00;4;54;0:00:09;0;0,00;0;0;0;6/1/2023 04:54:16;6/1/2023 04:54:25
TLL_0265_482_01104_0000003104_06217_20230106_160008_04.19.bin;265;1104;6/1/2023 00:00:00;5;28;6/1/2023 00:00:00;11;8;5:40:17;110,16;19,42;99;559;0;6/1/2023 05:28:19;6/1/2023 11:08:36
TLL_0265_482_01104_0000003104_06218_20230106_160010_04.19.bin;265;1104;6/1/2023 00:00:00;11;8;6/1/2023 00:00:00;15;23;4:14:38;70,958;16,72;54;384,5;0;6/1/2023 11:08:57;6/1/2023 15:23:35
TLL_0265_482_01104_0000003104_06219_20230106_225705_04.19.bin;265;1104;6/1/2023 00:00:00;19;24;6/1/2023 00:00:00;22;56;3:31:44;72,793;20,63;40;297;0;6/1/2023 19:24:49;6/1/2023 22:56:33
TLL_0265_482_01104_0000003104_06220_20230109_230649_04.19.bin;265;1104;9/1/2023 00:00:00;4;59;9/1/2023 00:00:00;11;24;6:24:54;116,818;18,21;131;738,5;0;9/1/2023 04:59:35;9/1/2023 11:24:29
TLL_0265_482_01104_0000003104_06221_20230109_230652_04.19.bin;265;1104;9/1/2023 00:00:00;11;24;9/1/2023 00:00:00;17;18;5:53:29;58,539;9,94;76;553;0;9/1/2023 11:24:54;9/1/2023 17:18:23
TLL_0265_482_01104_0000003104_06222_20230109_230654_04.19.bin;265;1104;9/1/2023 00:00:00;17;18;9/1/2023 00:00:00;23;0;5:41:58;103,108;18,09;85;617,5;0;9/1/2023 17:18:48;9/1/2023 23:00:46
TLL_0265_482_01104_0000003104_06223_20230110_044749_04.19.bin;265;1104;10/1/2023 00:00:00;4;47;10/1/2023 00:00:00;4;47;0:00:10;0;0,00;0;0;0;10/1/2023 04:47:27;10/1/2023 04:47:37
TLL_0265_482_01104_0000003104_06224_20230111_044952_04.19.bin;265;1104;11/1/2023 00:00:00;4;48;11/1/2023 00:00:00;4;49;0:00:25;0;0,00;0;0;0;11/1/2023 04:48:56;11/1/2023 04:49:21
TLL_0265_482_01104_0000003104_06225_20230111_225852_04.19.bin;265;1104;11/1/2023 00:00:00;5;1;11/1/2023 00:00:00;11;28;6:27:16;113,501;17,58;98;570,5;0;11/1/2023 05:01:24;11/1/2023 11:28:40
TLL_0265_482_01104_0000003104_06226_20230111_225856_04.19.bin;265;1104;11/1/2023 00:00:00;11;29;11/1/2023 00:00:00;17;18;5:49:05;112,338;19,31;83;536;0;11/1/2023 11:29:03;11/1/2023 17:18:08
TLL_0265_482_01104_0000003104_06227_20230111_225858_04.19.bin;265;1104;11/1/2023 00:00:00;17;20;11/1/2023 00:00:00;22;58;5:37:54;108,811;19,32;68;529,5;0;11/1/2023 17:20:40;11/1/2023 22:58:34
TLL_0265_482_01104_0000003104_06228_20230113_044917_04.19.bin;265;1104;13/1/2023 00:00:00;4;48;13/1/2023 00:00:00;4;49;0:00:12;0;0,00;0;0;0;13/1/2023 04:48:50;13/1/2023 04:49:02
TLL_0265_482_01104_0000003104_06229_20230113_225957_04.19.bin;265;1104;13/1/2023 00:00:00;4;57;13/1/2023 00:00:00;11;25;6:28:28;113,453;17,52;124;628,5;0;13/1/2023 04:57:24;13/1/2023 11:25:52
TLL_0265_482_01104_0000003104_06230_20230113_225959_04.19.bin;265;1104;13/1/2023 00:00:00;11;26;13/1/2023 00:00:00;17;0;5:34:15;108,954;19,56;82;562,5;0;13/1/2023 11:26:22;13/1/2023 17:00:37
TLL_0265_482_01104_0000003104_06231_20230113_230001_04.19.bin;265;1104;13/1/2023 00:00:00;17;1;13/1/2023 00:00:00;22;59;5:58:38;116,867;19,55;70;440,5;0;13/1/2023 17:01:02;13/1/2023 22:59:40
TLL_0265_482_01104_0000003104_06232_20230116_230226_04.19.bin;265;1104;16/1/2023 00:00:00;4;51;16/1/2023 00:00:00;11;10;6:18:33;107,024;16,96;104;613,5;0;16/1/2023 04:51:34;16/1/2023 11:10:07
TLL_0265_482_01104_0000003104_06233_20230116_230314_04.19.bin;265;1104;16/1/2023 00:00:00;11;12;16/1/2023 00:00:00;16;55;5:43:26;109,469;19,12;52;394,5;0;16/1/2023 11:12:32;16/1/2023 16:55:58
TLL_0265_482_01104_0000003104_06234_20230116_230315_04.19.bin;265;1104;16/1/2023 00:00:00;16;56;16/1/2023 00:00:00;16;58;0:01:39;1,321;48,04;0;0;0;16/1/2023 16:56:36;16/1/2023 16:58:15
TLL_0265_482_01104_0000003104_06235_20230116_230316_04.19.bin;265;1104;16/1/2023 00:00:00;16;58;16/1/2023 00:00:00;23;1;6:02:56;105,567;17,45;69;599;0;16/1/2023 16:58:48;16/1/2023 23:01:44
TLL_0265_482_01104_0000003104_06236_20230118_230128_04.19.bin;265;1104;18/1/2023 00:00:00;4;49;18/1/2023 00:00:00;11;3;6:13:38;106,8;17,15;86;478;0;18/1/2023 04:49:57;18/1/2023 11:03:35
TLL_0265_482_01104_0000003104_06237_20230118_230130_04.19.bin;265;1104;18/1/2023 00:00:00;11;7;18/1/2023 00:00:00;17;9;6:01:30;119,593;19,85;86;546;0;18/1/2023 11:07:33;18/1/2023 17:09:03
TLL_0265_482_01104_0000003104_06238_20230118_230132_04.19.bin;265;1104;18/1/2023 00:00:00;17;9;18/1/2023 00:00:00;23;1;5:51:45;117,183;19,99;61;367;0;18/1/2023 17:09:25;18/1/2023 23:01:10
TLL_0265_482_01104_0000003104_06239_20230120_230131_04.19.bin;265;1104;20/1/2023 00:00:00;4;49;20/1/2023 00:00:00;11;9;6:19:10;109,713;17,36;80;442,5;0;20/1/2023 04:49:56;20/1/2023 11:09:06
TLL_0265_482_01104_0000003104_06240_20230120_230133_04.19.bin;265;1104;20/1/2023 00:00:00;11;11;20/1/2023 00:00:00;17;4;5:53:36;119,421;20,26;57;348;0;20/1/2023 11:11:09;20/1/2023 17:04:45
TLL_0265_482_01104_0000003104_06241_20230120_230220_04.19.bin;265;1104;20/1/2023 00:00:00;17;5;20/1/2023 00:00:00;23;1;5:55:54;119,415;20,13;27;189;0;20/1/2023 17:05:16;20/1/2023 23:01:10
TLL_0265_482_01104_0000003104_06242_20230123_045503_04.19.bin;265;1104;23/1/2023 00:00:00;4;54;23/1/2023 00:00:00;4;54;0:00:09;0;0,00;0;0;0;23/1/2023 04:54:37;23/1/2023 04:54:46
TLL_0265_482_01104_0000003104_06243_20230123_233432_04.19.bin;265;1104;23/1/2023 00:00:00;5;4;23/1/2023 00:00:00;11;2;5:57:41;104,466;17,52;114;637;0;23/1/2023 05:04:21;23/1/2023 11:02:02
TLL_0265_482_01104_0000003104_06244_20230123_235309_04.19.bin;265;1104;23/1/2023 00:00:00;11;3;23/1/2023 00:00:00;16;50;5:46:37;119,961;20,77;79;447;0;23/1/2023 11:03:53;23/1/2023 16:50:30
TLL_0265_482_01104_0000003104_06245_20230123_230117_04.19.bin;265;1104;23/1/2023 00:00:00;16;57;23/1/2023 00:00:00;22;57;6:00:18;79,516;13,24;68;439,5;0;23/1/2023 16:57:07;23/1/2023 22:57:25
TLL_0265_482_01104_0000003104_06246_20230125_044606_04.19.bin;265;1104;25/1/2023 00:00:00;4;45;25/1/2023 00:00:00;4;45;0:00:10;0;0,00;0;0;0;25/1/2023 04:45:44;25/1/2023 04:45:54
TLL_0265_482_01104_0000003104_06247_20230125_225939_04.19.bin;265;1104;25/1/2023 00:00:00;5;3;25/1/2023 00:00:00;5;4;0:00:47;0;0,00;0;0;0;25/1/2023 05:03:40;25/1/2023 05:04:27
TLL_0265_482_01104_0000003104_06251_20230127_044959_04.19.bin;265;1104;27/1/2023 00:00:00;4;49;27/1/2023 00:00:00;4;49;0:00:42;0;0,00;0;0;0;27/1/2023 04:49:04;27/1/2023 04:49:46
TLL_0265_482_01104_0000003104_06252_20230127_050056_04.19.bin;265;1104;27/1/2023 00:00:00;5;0;27/1/2023 00:00:00;5;0;0:00:12;0;0,00;0;0;0;27/1/2023 05:00:27;27/1/2023 05:00:39
TLL_0265_482_01104_0000003104_06253_20230127_230013_04.19.bin;265;1104;27/1/2023 00:00:00;5;2;27/1/2023 00:00:00;11;2;6:00:39;105,051;17,48;35;232,5;0;27/1/2023 05:02:12;27/1/2023 11:02:51
TLL_0265_482_01104_0000003104_06254_20230127_230030_04.19.bin;265;1104;27/1/2023 00:00:00;11;6;27/1/2023 00:00:00;16;52;5:46:12;114,215;19,79;36;253,5;0;27/1/2023 11:06:27;27/1/2023 16:52:39
TLL_0265_482_01104_0000003104_06255_20230127_230131_04.19.bin;265;1104;27/1/2023 00:00:00;16;56;27/1/2023 00:00:00;22;59;6:03:27;110,048;18,17;61;346;0;27/1/2023 16:56:21;27/1/2023 22:59:48
TLL_0265_482_01104_0000003104_06256_20230130_045011_04.19.bin;265;1104;30/1/2023 00:00:00;4;49;30/1/2023 00:00:00;4;49;0:00:10;0;0,00;0;0;0;30/1/2023 04:49:47;30/1/2023 04:49:57
TLL_0265_482_01104_0000003104_06257_20230130_225435_04.19.bin;265;1104;30/1/2023 00:00:00;5;10;30/1/2023 00:00:00;11;14;6:03:41;107,518;17,74;111;587;0;30/1/2023 05:10:21;30/1/2023 11:14:02
TLL_0265_482_01104_0000003104_06258_20230130_225437_04.19.bin;265;1104;30/1/2023 00:00:00;11;15;30/1/2023 00:00:00;16;56;5:40:31;79,81;14,06;77;523,5;0;30/1/2023 11:15:59;30/1/2023 16:56:30
TLL_0265_482_01104_0000003104_06259_20230130_225438_04.19.bin;265;1104;30/1/2023 00:00:00;16;56;30/1/2023 00:00:00;22;49;5:52:07;83,608;14,25;56;336;0;30/1/2023 16:56:59;30/1/2023 22:49:06
TLL_0265_482_01104_0000003104_06260_20230201_045320_04.19.bin;265;1104;1/2/2023 00:00:00;4;52;1/2/2023 00:00:00;4;53;0:00:11;0,009;2,95;0;0;0;1/2/2023 04:52:52;1/2/2023 04:53:03
TLL_0265_482_01104_0000003104_06261_20230201_112232_04.19.bin;265;1104;1/2/2023 00:00:00;5;12;1/2/2023 00:00:00;11;11;5:59:42;106,006;17,68;79;471,5;0;1/2/2023 05:12:02;1/2/2023 11:11:44
TLL_0265_482_01104_0000003104_06262_20230202_075530_04.19.bin;265;1104;1/2/2023 00:00:00;12;21;1/2/2023 00:00:00;16;55;4:33:07;90,187;19,81;44;339;0;1/2/2023 12:21:55;1/2/2023 16:55:02
TLL_0265_482_01104_0000003104_06263_20230202_075532_04.19.bin;265;1104;1/2/2023 00:00:00;16;57;2/2/2023 00:00:00;7;55;14:57:17;77,455;5,18;42;233,5;0;1/2/2023 16:57:56;2/2/2023 07:55:13
TLL_0265_482_01104_0000003104_06264_20230203_045327_04.19.bin;265;1104;3/2/2023 00:00:00;4;52;3/2/2023 00:00:00;4;53;0:00:11;0;0,00;0;0;0;3/2/2023 04:52:57;3/2/2023 04:53:08
TLL_0265_482_01104_0000003104_06265_20230203_185939_04.19.bin;265;1104;3/2/2023 00:00:00;5;0;3/2/2023 00:00:00;11;12;6:12:08;104,55;16,86;119;685;0;3/2/2023 05:00:02;3/2/2023 11:12:10
TLL_0265_482_01104_0000003104_06266_20230203_185956_04.19.bin;265;1104;3/2/2023 00:00:00;11;13;3/2/2023 00:00:00;16;49;5:36:42;86,527;15,42;68;483,5;0;3/2/2023 11:13:11;3/2/2023 16:49:53
TLL_0265_482_01104_0000003104_06267_20230203_185959_04.19.bin;265;1104;3/2/2023 00:00:00;16;53;3/2/2023 00:00:00;18;7;1:14:19;14,949;12,07;22;119;0;3/2/2023 16:53:12;3/2/2023 18:07:31
TLL_0265_482_01104_0000003407_04565_20230131_064824_04.19.bin;265;1104;31/1/2023 00:00:00;5;13;31/1/2023 00:00:00;5;14;0:00:13;0;0,00;0;0;0;31/1/2023 05:13:51;31/1/2023 05:14:04
TLL_0265_482_01104_0000003407_04566_20230201_045125_04.19.bin;265;1104;1/2/2023 00:00:00;4;50;1/2/2023 00:00:00;4;51;0:00:11;0;0,00;0;0;0;1/2/2023 04:50:59;1/2/2023 04:51:10
TLL_0265_999_01104_0000003104_06248_20230125_225955_04.19.bin;265;1104;25/1/2023 00:00:00;5;6;25/1/2023 00:00:00;11;5;5:59:14;105,532;17,63;108;538;0;25/1/2023 05:06:24;25/1/2023 11:05:38
TLL_0265_999_01104_0000003104_06249_20230125_225958_04.19.bin;265;1104;25/1/2023 00:00:00;11;7;25/1/2023 00:00:00;16;53;5:45:34;105,529;18,32;66;432,5;0;25/1/2023 11:07:32;25/1/2023 16:53:06
TLL_0265_999_01104_0000003104_06250_20230125_230031_04.19.bin;265;1104;25/1/2023 00:00:00;16;56;25/1/2023 00:00:00;22;59;6:03:09;108,325;17,90;77;568;0;25/1/2023 16:56:04;25/1/2023 22:59:13
